Pixel-X	Pixel-Y	Longitude	Latitude	radiance_1	radiance_2	radiance_3	radiance_4	radiance_5	radiance_6	radiance_7	radiance_8	radiance_9	radiance_10	radiance_11	radiance_12	radiance_13	radiance_14	radiance_15	l1_flags	detector_index	latitude	longitude	dem_alt	dem_rough	lat_corr	lon_corr	sun_zenith	sun_azimuth	view_zenith	view_azimuth	zonal_wind	merid_wind	atm_press	ozone	rel_hum
495.5	254.5	-57.402065	12.2591915	67.64088	58.001022	41.11279	33.05914	20.403267	12.331314	9.443495	8.492077	7.053431	5.493378	2.4932988	4.595256	2.8790166	2.667324	2.009307	0	525	12.2591915	-57.402065	-4445.797	0.0	0.0	0.0	44.922523	142.51039	5.5202093	102.43338	-7.5117188	-4.2382817	1015.3	238.83623	61.42578
496.5	254.5	-57.39273	12.257172	67.54613	57.852573	40.98536	32.994904	20.300644	12.241245	9.361318	8.401883	6.9714146	5.4067316	2.457807	4.5117054	2.8150384	2.624598	1.9604318	0	524	12.257172	-57.39273	-4488.0	0.0	0.0	0.0	44.91536	142.51839	5.435875	102.43542	-7.5125	-4.25	1015.3	238.85374	61.425
497.5	254.5	-57.383396	12.255146	67.5177	57.863174	40.950607	32.994904	20.347292	12.282186	9.402407	8.436573	6.99665	5.424061	2.4844258	4.5516644	2.861245	2.6490128	1.9875847	0	523	12.255146	-57.383396	-4487.883	0.0	0.0	0.0	44.908207	142.52641	5.3512216	102.437485	-7.5125	-4.2570314	1015.2945	238.8707	61.43047
498.5	254.5	-57.37406	12.253121	67.50823	57.84197	41.031696	32.994904	20.35662	12.331314	9.450343	8.478201	7.072358	5.476049	2.5199177	4.5988884	2.8896794	2.6917388	2.0147374	0	522	12.253121	-57.37406	-4487.7656	0.0	0.0	0.0	44.90106	142.53444	5.266569	102.43955	-7.5125	-4.2640624	1015.28906	238.88765	61.435936
492.5	255.5	-57.43242	12.254811	67.91565	58.12826	41.11279	33.05914	20.393938	12.30675	9.38871	8.429635	7.0029593	5.4327254	2.4755528	4.555297	2.8399189	2.624598	1.9875847	0	528	12.254811	-57.43242	-4316.0938	0.0	0.0	0.0	44.936676	142.47847	5.773211	102.42719	-7.5046873	-4.226563	1015.3	238.81184	61.464066
493.5	255.5	-57.423084	12.252791	67.77352	57.91619	40.98536	32.97349	20.291315	12.216681	9.32023	8.374131	6.9461784	5.380738	2.4755528	4.4935427	2.7972667	2.5940795	1.9658624	0	527	12.252791	-57.423084	-4357.6953	0.0	0.0	0.0	44.929516	142.48647	5.6888766	102.42923	-7.505078	-4.2386723	1015.3	238.82935	61.463673
494.5	255.5	-57.41375	12.2507715	67.7451	57.9374	41.04328	32.9842	20.291315	12.241245	9.32023	8.374131	6.9524875	5.3634086	2.440061	4.479012	2.7972667	2.5940795	1.9495708	0	526	12.2507715	-57.41375	-4399.297	0.0	0.0	0.0	44.92235	142.49446	5.6045427	102.43126	-7.505469	-4.2507815	1015.3	238.84685	61.463284
488.5	256.5	-57.472103	12.252451	68.11462	58.319126	41.2518	33.166195	20.421926	12.355879	9.436646	8.471263	7.0345044	5.4587193	2.4844258	4.57346	2.8683536	2.6307018	1.9930152	0	532	12.252451	-57.472103	-4149.0	0.0	0.0	0.0	44.957993	142.43857	6.110548	102.41898	-7.5	-4.2	1015.3	238.76999	61.5
489.5	256.5	-57.46277	12.250431	68.07672	58.30852	41.2518	33.15549	20.431255	12.347691	9.429798	8.478201	7.0345044	5.4500546	2.4844258	4.5589294	2.8683536	2.6734278	2.0147374	0	531	12.250431	-57.46277	-4190.0	0.0	0.0	0.0	44.950832	142.44655	6.0262136	102.42101	-7.5	-4.2125	1015.3	238.78749	61.5
490.5	256.5	-57.45343	12.248411	68.01039	58.223694	41.182293	33.091255	20.36595	12.30675	9.38871	8.415759	6.990341	5.415396	2.46668	4.526236	2.8434732	2.6184943	1.9930152	0	530	12.248411	-57.45343	-4231.0	0.0	0.0	0.0	44.94367	142.45454	5.9418793	102.42305	-7.5	-4.225	1015.3	238.805	61.5
491.5	256.5	-57.444096	12.246391	68.10514	58.319126	41.205463	33.15549	20.421926	12.347691	9.4571905	8.499015	7.066049	5.4847136	2.4755528	4.5916233	2.8825707	2.6795316	2.020168	0	529	12.246391	-57.444096	-4272.0	0.0	0.0	0.0	44.936504	142.46254	5.8575454	102.42508	-7.5	-4.2375	1015.3	238.8225	61.5
484.5	257.5	-57.511784	12.250089	68.37044	58.467575	41.274967	33.144783	20.337961	12.282186	9.347622	8.394945	6.9461784	5.4067316	2.46668	4.500808	2.800821	2.5757682	1.9604318	0	536	12.250089	-57.511784	-3956.1094	0.0	0.0	0.0	44.979336	142.39862	6.447884	102.41079	-7.49375	-4.1687503	1015.29376	238.72858	61.528126
485.5	257.5	-57.50245	12.248069	68.33254	58.552402	41.32131	33.219723	20.440584	12.355879	9.4571905	8.485139	7.05974	5.4847136	2.4932988	4.5698276	2.8683536	2.685635	1.9875847	0	535	12.248069	-57.50245	-3998.0898	0.0	0.0	0.0	44.972176	142.40662	6.3635497	102.41282	-7.49375	-4.18125	1015.29376	238.74603	61.528908
486.5	257.5	-57.49311	12.246049	68.33254	58.509987	41.35606	33.187607	20.431255	12.339502	9.443495	8.499015	7.040813	5.476049	2.4755528	4.5770926	2.8647993	2.667324	2.0147374	0	534	12.246049	-57.49311	-4040.0703	0.0	0.0	0.0	44.96501	142.4146	6.279216	102.41485	-7.49375	-4.1937504	1015.29376	238.7635	61.52969
487.5	257.5	-57.483776	12.244029	68.285164	58.403954	41.205463	33.04843	20.291315	12.241245	9.313381	8.374131	6.920943	5.354744	2.457807	4.471747	2.779495	2.5879757	1.9387096	0	533	12.244029	-57.483776	-4082.0508	0.0	0.0	0.0	44.957844	142.42259	6.1948814	102.416885	-7.49375	-4.20625	1015.29376	238.78096	61.53047
481.5	258.5	-57.542126	12.245708	68.51256	58.48878	41.240215	33.069843	20.272657	12.1511755	9.244901	8.2700615	6.8326173	5.2854266	2.448934	4.388197	2.7155168	2.5025237	1.9115568	0	539	12.245708	-57.542126	-3798.336	0.0	0.0	0.0	44.993526	142.36667	6.7008862	102.40464	-7.4875	-4.1499996	1015.2875	238.70491	61.551563
482.5	258.5	-57.532787	12.243689	68.446236	58.48878	41.274967	33.05914	20.291315	12.159364	9.238052	8.318627	6.857853	5.294091	2.448934	4.417258	2.7403972	2.5269387	1.9115568	0	538	12.243689	-57.532787	-3841.2969	0.0	0.0	0.0	44.986362	142.37466	6.616552	102.40667	-7.4875	-4.1625	1015.2875	238.72234	61.553123
483.5	258.5	-57.523453	12.241669	68.38939	58.499386	41.22863	33.069843	20.281986	12.1839285	9.285989	8.325565	6.870471	5.302756	2.457807	4.4208903	2.758169	2.539146	1.9169874	0	537	12.241669	-57.523453	-3884.2578	0.0	0.0	0.0	44.9792	142.38264	6.532218	102.4087	-7.4875	-4.1749997	1015.2875	238.73976	61.554688
477.5	259.5	-57.581806	12.243332	68.730484	58.66904	41.298138	33.04843	20.263327	12.126612	9.183268	8.228434	6.81369	5.250768	2.448934	4.355503	2.697745	2.4842126	1.9006957	0	543	12.243332	-57.581806	-3608.0586	0.0	0.0	0.0	45.01491	142.32684	7.0370374	102.39651	-7.4624996	-4.1375	1015.28125	238.66408	61.575
478.5	259.5	-57.572468	12.241317	68.683105	58.63723	41.263386	33.027023	20.207352	12.093859	9.155875	8.17293	6.7569094	5.207445	2.448934	4.311912	2.6622016	2.4659014	1.8681123	0	542	12.241317	-57.572468	-3646.2266	0.0	0.0	0.0	45.007736	142.33481	6.9530983	102.39852	-7.46875	-4.14375	1015.28125	238.68147	61.575
479.5	259.5	-57.563133	12.239303	68.635735	58.63723	41.2518	33.05914	20.291315	12.142987	9.224357	8.276999	6.819999	5.2680974	2.457807	4.3809314	2.6941907	2.49642	1.9169874	0	541	12.239303	-57.563133	-3684.3945	0.0	0.0	0.0	45.00056	142.34276	6.869159	102.400536	-7.475	-4.15	1015.28125	238.69885	61.575
480.5	259.5	-57.553795	12.2372875	68.56941	58.626625	41.2518	33.08055	20.272657	12.1839285	9.265445	8.297813	6.851544	5.294091	2.457807	4.4208903	2.7332885	2.520835	1.9169874	0	540	12.2372875	-57.553795	-3722.5625	0.0	0.0	0.0	44.993385	142.35072	6.7852197	102.40256	-7.48125	-4.15625	1015.28125	238.71625	61.575
474.5	260.5	-57.612152	12.238935	68.891556	58.75387	41.33289	33.176903	20.337961	12.17574	9.231204	8.297813	6.845235	5.259433	2.457807	4.3809314	2.708408	2.5025237	1.9006957	0	546	12.238935	-57.612152	-3473.2812	0.0	0.0	0.0	45.02914	142.29501	7.288854	102.39041	-7.4375	-4.1375	1015.275	238.64093	61.6
475.5	260.5	-57.602814	12.236921	68.85365	58.76447	41.367645	33.166195	20.35662	12.208492	9.238052	8.304751	6.857853	5.302756	2.457807	4.3918295	2.7190711	2.5086274	1.9115568	0	545	12.236921	-57.602814	-3509.3594	0.0	0.0	0.0	45.021965	142.30296	7.2049155	102.392426	-7.44375	-4.14375	1015.275	238.6583	61.6
476.5	260.5	-57.59348	12.234907	68.85365	58.722057	41.379227	33.187607	20.35662	12.224869	9.285989	8.304751	6.883089	5.294091	2.4844258	4.4136252	2.7368429	2.5452497	1.9278485	0	544	12.234907	-57.59348	-3545.4375	0.0	0.0	0.0	45.014786	142.31091	7.120976	102.39444	-7.45	-4.1499996	1015.275	238.67561	61.6
470.5	261.5	-57.651825	12.236554	68.891556	58.82809	41.425564	33.241135	20.440584	12.257622	9.285989	8.332503	6.883089	5.311421	2.4932988	4.4063597	2.7226255	2.5025237	1.922418	0	550	12.236554	-57.651825	-3317.0547	0.0	0.0	0.0	45.050545	142.25522	7.6246104	102.38232	-7.40625	-4.13125	1015.26874	238.6007	61.625
471.5	261.5	-57.642487	12.23454	68.872604	58.79628	41.4719	33.20902	20.36595	12.192117	9.244901	8.2700615	6.8263083	5.276762	2.457807	4.366401	2.697745	2.5025237	1.8952651	0	549	12.23454	-57.642487	-3351.043	0.0	0.0	0.0	45.04337	142.26317	7.5406713	102.38433	-7.4125	-4.1375	1015.26874	238.61801	61.625
472.5	261.5	-57.633152	12.232525	68.85365	58.806885	41.402397	33.19831	20.337961	12.159364	9.217508	8.249248	6.8326173	5.233439	2.457807	4.3700337	2.6906364	2.478109	1.9278485	0	548	12.232525	-57.633152	-3385.0312	0.0	0.0	0.0	45.03619	142.27113	7.4567323	102.386345	-7.41875	-4.14375	1015.26874	238.63531	61.625
473.5	261.5	-57.62382	12.23051	68.84418	58.806885	41.344475	33.12337	20.337961	12.126612	9.203812	8.221496	6.7821455	5.2421036	2.440061	4.340973	2.676419	2.4720051	1.9115568	0	547	12.23051	-57.62382	-3419.0195	0.0	0.0	0.0	45.029015	142.27908	7.372793	102.38836	-7.425	-4.15	1015.26874	238.65262	61.625
467.5	262.5	-57.682167	12.232158	69.223175	59.050766	41.71517	33.583717	20.552536	12.30675	9.306533	8.339441	6.920943	5.276762	2.4223151	4.4354205	2.7439516	2.5269387	1.9169874	0	560	12.232158	-57.682167	-3209.4453	0.0	0.0	0.0	45.06478	142.2234	7.876427	102.37625	-7.3812504	-4.1312504	1015.2625	238.57805	61.65
468.5	262.5	-57.672832	12.230143	69.39372	59.12499	41.692005	33.540894	20.50589	12.290374	9.27914	8.339441	6.8893976	5.2854266	2.448934	4.424523	2.7368429	2.5330422	1.8844041	0	559	12.230143	-57.672832	-3241.3438	0.0	0.0	0.0	45.057606	142.23135	7.7924876	102.378265	-7.3875003	-4.1375003	1015.2625	238.5953	61.65
469.5	262.5	-57.663498	12.228128	68.81576	58.70085	41.33289	33.19831	20.37528	12.1348	9.217508	8.2631235	6.807381	5.2421036	2.46668	4.340973	2.6693103	2.4597976	1.8898346	2	550	12.228128	-57.663498	-3273.2422	0.0	0.0	0.0	45.050426	142.2393	7.7085485	102.38027	-7.39375	-4.14375	1015.2625	238.61256	61.65
463.5	263.5	-57.721844	12.229772	69.2516	59.04016	41.726757	33.59442	20.571196	12.273997	9.292837	8.353317	6.9020157	5.250768	2.448934	4.4281554	2.7297342	2.520835	1.8844041	0	564	12.229772	-57.721844	-3084.4766	0.0	0.0	0.0	45.086212	142.18367	8.211714	102.36819	-7.3562503	-4.11875	1015.259	238.53838	61.672264
464.5	263.5	-57.712505	12.227762	69.128426	58.94473	41.68042	33.562305	20.50589	12.298562	9.285989	8.339441	6.9020157	5.2680974	2.4844258	4.4208903	2.7297342	2.520835	1.8898346	0	563	12.227762	-57.712505	-3114.375	0.0	0.0	0.0	45.079025	142.19159	8.128243	102.37019	-7.3562503	-4.13125	1015.2562	238.55562	61.675
465.5	263.5	-57.70317	12.225747	69.20422	58.902317	41.668835	33.562305	20.571196	12.273997	9.333925	8.374131	6.933561	5.302756	2.4844258	4.460849	2.747506	2.563561	1.9115568	0	562	12.225747	-57.70317	-3144.1836	0.0	0.0	0.0	45.07185	142.19954	8.044304	102.3722	-7.3625	-4.1375	1015.2562	238.57285	61.675
466.5	263.5	-57.693832	12.223733	69.0621	58.82809	41.552994	33.433838	20.440584	12.208492	9.224357	8.249248	6.807381	5.207445	2.4223151	4.359136	2.6693103	2.478109	1.8735429	0	561	12.223733	-57.693832	-3173.9922	0.0	0.0	0.0	45.064667	142.20749	7.9603653	102.374214	-7.36875	-4.1437497	1015.2562	238.59007	61.675
460.5	264.5	-57.752182	12.225361	69.44109	59.25223	41.80785	33.647953	20.571196	12.282186	9.27914	8.325565	6.9020157	5.250768	2.448934	4.4136252	2.7155168	2.5147312	1.8789735	0	567	12.225361	-57.752182	-2996.0	0.0	0.0	0.0	45.10049	142.15195	8.462125	102.36215	-7.3500004	-4.1	1015.2625	238.51624	61.687504
461.5	264.5	-57.742844	12.223351	69.365295	59.167404	41.738342	33.573013	20.496561	12.224869	9.238052	8.256186	6.8263083	5.1987805	2.4223151	4.3518705	2.6835277	2.4659014	1.8626817	0	566	12.223351	-57.742844	-3025.75	0.0	0.0	0.0	45.093304	142.15987	8.3786545	102.36416	-7.3500004	-4.1125	1015.2594	238.53342	61.690628
462.5	264.5	-57.733505	12.221342	69.30845	59.103783	41.692005	33.562305	20.496561	12.2494335	9.244901	8.2700615	6.8326173	5.2247744	2.4134424	4.366401	2.6941907	2.4842126	1.8681123	0	565	12.221342	-57.733505	-3055.5	0.0	0.0	0.0	45.086113	142.16779	8.295183	102.366165	-7.3500004	-4.125	1015.2562	238.55061	61.693752
456.5	265.5	-57.791855	12.222959	69.74429	59.36887	41.80785	33.62654	20.496561	12.1839285	9.183268	8.235372	6.788454	5.164122	2.4223151	4.3155446	2.6408756	2.4170716	1.8409595	0	571	12.222959	-57.791855	-2878.8125	0.0	0.0	0.0	45.121964	142.11234	8.796006	102.354126	-7.34375	-4.06875	1015.27185	238.47719	61.696877
457.5	265.5	-57.78252	12.220949	69.602165	59.36887	41.80785	33.62654	20.552536	12.216681	9.224357	8.290875	6.845235	5.2161098	2.431188	4.366401	2.6693103	2.4597976	1.8572513	0	570	12.220949	-57.78252	-2908.414	0.0	0.0	0.0	45.114777	142.12024	8.712536	102.35613	-7.34375	-4.0812497	1015.2684	238.49434	61.700394
458.5	265.5	-57.773182	12.218939	69.52637	59.326454	41.831017	33.68007	20.608513	12.30675	9.306533	8.318627	6.9083247	5.250768	2.448934	4.4136252	2.7155168	2.5330422	1.922418	0	569	12.218939	-57.773182	-2938.0156	0.0	0.0	0.0	45.107586	142.12816	8.6290655	102.35813	-7.34375	-4.09375	1015.26483	238.51149	61.703907
459.5	265.5	-57.763847	12.216929	69.602165	59.358265	41.958443	33.82995	20.757782	12.43776	9.450343	8.478201	7.0281954	5.380738	2.4844258	4.5298686	2.811484	2.6123905	1.9658624	0	568	12.216929	-57.763847	-2967.6172	0.0	0.0	0.0	45.100395	142.13608	8.545594	102.36014	-7.34375	-4.10625	1015.26135	238.52864	61.707424
452.5	266.5	-57.831528	12.220556	69.61164	59.37947	41.80785	33.637245	20.552536	12.200304	9.169572	8.221496	6.7758365	5.129463	2.4223151	4.293749	2.6053321	2.3987606	1.8192374	0	575	12.220556	-57.831528	-2762.8125	0.0	0.0	0.0	45.14344	142.07271	9.129887	102.346115	-7.3375	-4.0375	1015.28436	238.43843	61.703125
453.5	266.5	-57.822193	12.218547	69.76324	59.33706	41.773094	33.62654	20.487232	12.208492	9.149028	8.193744	6.7442913	5.112134	2.4223151	4.257423	2.6088865	2.3987606	1.8029456	0	574	12.218547	-57.822193	-2792.2656	0.0	0.0	0.0	45.13625	142.08063	9.046416	102.348114	-7.3375	-4.0499997	1015.28046	238.45554	61.70703
454.5	266.5	-57.812862	12.216537	69.715866	59.33706	41.78468	33.562305	20.459244	12.126612	9.114787	8.159055	6.7442913	5.094805	2.4045694	4.2501574	2.5875604	2.3987606	1.8029456	0	573	12.216537	-57.812862	-2821.7188	0.0	0.0	0.0	45.12906	142.08855	8.962945	102.35012	-7.3375	-4.0625	1015.27655	238.47264	61.710938
455.5	266.5	-57.80352	12.214527	69.75377	59.390076	41.78468	33.59442	20.477901	12.159364	9.155875	8.214558	6.7821455	5.1467924	2.4045694	4.293749	2.6159952	2.386553	1.8192374	0	572	12.214527	-57.80352	-2851.1719	0.0	0.0	0.0	45.12187	142.09647	8.879476	102.35212	-7.3375	-4.075	1015.27264	238.48976	61.714844
449.5	267.5	-57.861862	12.2161455	69.412674	59.262833	41.81943	33.733597	20.608513	12.273997	9.217508	8.249248	6.81369	5.1727867	2.4134424	4.3228097	2.6266582	2.4231753	1.8300984	0	578	12.2161455	-57.861862	-2677.3047	0.0	0.0	0.0	45.157738	142.04103	9.380298	102.34012	-7.33125	-4.01875	1015.2957	238.41707	61.710545
450.5	267.5	-57.85253	12.214135	69.460045	59.294643	41.81943	33.722893	20.580524	12.273997	9.238052	8.2700615	6.8326173	5.1987805	2.4223151	4.348238	2.6622016	2.4659014	1.8572513	0	577	12.214135	-57.85253	-2706.6094	0.0	0.0	0.0	45.150543	142.04895	9.296827	102.34212	-7.33125	-4.03125	1015.2914	238.43414	61.714844
451.5	267.5	-57.843193	12.212126	69.49795	59.284042	41.796265	33.690773	20.580524	12.233057	9.224357	8.256186	6.81369	5.164122	2.431188	4.3264422	2.6479843	2.4475904	1.8626817	0	576	12.212126	-57.843193	-2735.914	0.0	0.0	0.0	45.143353	142.05685	9.213356	102.34412	-7.33125	-4.04375	1015.2871	238.45122	61.71914
445.5	268.5	-57.901543	12.213728	69.412674	59.231026	41.86577	33.787125	20.636501	12.290374	9.258596	8.276999	6.851544	5.1727867	2.440061	4.3373404	2.64443	2.4536939	1.8463901	0	582	12.213728	-57.901543	-2584.1562	0.0	0.0	0.0	45.179256	142.00151	9.712558	102.33214	-7.325001	-4.00625	1015.3	238.37703	61.729687
446.5	268.5	-57.892204	12.211723	69.45057	59.199215	41.773094	33.712185	20.599184	12.233057	9.203812	8.249248	6.801072	5.1554575	2.4045694	4.3155446	2.6195495	2.410968	1.8138068	0	581	12.211723	-57.892204	-2606.4375	0.0	0.0	0.0	45.172054	142.0094	9.629627	102.33414	-7.325001	-4.0125	1015.3	238.39467	61.728127
447.5	268.5	-57.882862	12.209719	69.4032	59.135593	41.761513	33.690773	20.580524	12.224869	9.217508	8.228434	6.801072	5.1554575	2.440061	4.319177	2.6266582	2.429279	1.8572513	0	580	12.209719	-57.882862	-2628.7188	0.0	0.0	0.0	45.16485	142.01729	9.546697	102.33613	-7.325001	-4.01875	1015.3	238.41232	61.72656
448.5	268.5	-57.873524	12.207714	69.4032	59.167404	41.854187	33.77642	20.673819	12.323127	9.327078	8.346379	6.9020157	5.250768	2.431188	4.3990946	2.7048538	2.478109	1.8789735	0	579	12.207714	-57.873524	-2651.0	0.0	0.0	0.0	45.157654	142.02518	9.463766	102.33813	-7.3250003	-4.025	1015.3	238.43	61.725
442.5	269.5	-57.931873	12.209302	69.14738	59.018955	41.854187	33.9263	20.757782	12.290374	9.251749	8.276999	6.851544	5.1554575	2.448934	4.3264422	2.633767	2.4170716	1.835529	0	585	12.209302	-57.931873	-2514.3594	0.0	0.0	0.0	45.193596	141.96992	9.9613495	102.326164	-7.318751	-4.00625	1015.3	238.35428	61.750782
443.5	269.5	-57.922535	12.207297	69.19475	58.987144	41.854187	33.840652	20.701807	12.257622	9.224357	8.2631235	6.801072	5.1554575	2.4223151	4.286484	2.6088865	2.3987606	1.8029456	0	584	12.207297	-57.922535	-2537.6328	0.0	0.0	0.0	45.18639	141.97781	9.878419	102.328156	-7.318751	-4.0125	1015.3	238.3719	61.74961
444.5	269.5	-57.9132	12.205293	69.15685	58.955334	41.831017	33.808537	20.683147	12.233057	9.224357	8.249248	6.801072	5.129463	2.4045694	4.2973814	2.6195495	2.4048643	1.8409595	0	583	12.205293	-57.9132	-2560.9062	0.0	0.0	0.0	45.179188	141.9857	9.795487	102.330154	-7.318751	-4.01875	1015.3	238.38953	61.74844
438.5	270.5	-57.971546	12.206879	68.50309	58.48878	41.71517	33.915592	20.757782	12.257622	9.217508	8.256186	6.801072	5.1467924	2.3868234	4.2973814	2.6088865	2.3987606	1.8409595	0	588	12.206879	-57.971546	-2414.3438	0.0	0.0	0.0	45.215137	141.93047	10.293071	102.31821	-7.3125	-4.0	1015.3	238.31421	61.77031
439.5	270.5	-57.962208	12.204874	68.57889	58.541798	41.78468	33.979828	20.832417	12.30675	9.265445	8.290875	6.8326173	5.1814513	2.440061	4.330075	2.6373212	2.410968	1.8409595	2	587	12.204874	-57.962208	-2438.6094	0.0	0.0	0.0	45.207935	141.93835	10.210139	102.3202	-7.3125	-4.00625	1015.3	238.33179	61.769527
440.5	270.5	-57.95287	12.202869	68.57889	58.541798	41.78468	33.979828	20.832417	12.30675	9.265445	8.290875	6.8326173	5.1814513	2.440061	4.330075	2.6373212	2.410968	1.8409595	0	587	12.202869	-57.95287	-2462.875	0.0	0.0	0.0	45.200733	141.94624	10.12721	102.3222	-7.3125	-4.0125	1015.3	238.34935	61.76875
441.5	270.5	-57.943535	12.200866	68.57889	58.563004	41.761513	33.947712	20.76711	12.290374	9.244901	8.2631235	6.8263083	5.138128	2.440061	4.3046465	2.6088865	2.410968	1.8463901	0	586	12.200866	-57.943535	-2487.1406	0.0	0.0	0.0	45.193523	141.95412	10.044278	102.32419	-7.3125	-4.0187497	1015.3	238.36694	61.76797
435.5	271.5	-58.001873	12.202453	68.36096	58.361538	41.773094	34.119	20.92571	12.413196	9.340774	8.353317	6.9020157	5.233439	2.448934	4.3845644	2.665756	2.4414866	1.8572513	0	591	12.202453	-58.001873	-2331.6484	0.0	0.0	0.0	45.229485	141.89891	10.541861	102.312256	-7.30625	-4.0	1015.3	238.29198	61.786327
436.5	271.5	-57.992535	12.200448	68.43676	58.350937	41.71517	34.00124	20.869734	12.331314	9.272293	8.304751	6.857853	5.190116	2.457807	4.330075	2.633767	2.429279	1.8572513	0	590	12.200448	-57.992535	-2356.9062	0.0	0.0	0.0	45.222275	141.90678	10.45893	102.31425	-7.30625	-4.00625	1015.3	238.30951	61.785934
437.5	271.5	-57.9832	12.198443	68.31359	58.319126	41.634083	33.85136	20.711136	12.208492	9.1421795	8.179868	6.7253647	5.0601463	2.4045694	4.217464	2.5413542	2.343827	1.786654	0	589	12.198443	-57.9832	-2382.164	0.0	0.0	0.0	45.215073	141.91467	10.375999	102.31624	-7.30625	-4.0125	1015.3	238.32706	61.785545
431.5	272.5	-58.041542	12.200026	67.953545	58.11766	41.796265	34.24747	21.056322	12.462324	9.422951	8.443511	6.9587965	5.294091	2.457807	4.424523	2.687082	2.5025237	1.8952651	0	595	12.200026	-58.041542	-2221.1875	0.0	0.0	0.0	45.251053	141.85948	10.872974	102.30433	-7.2937503	-3.9875	1015.3	238.25249	61.8
432.5	272.5	-58.032204	12.198026	68.01039	58.06464	41.726757	34.15112	21.019005	12.421384	9.381862	8.401883	6.9398694	5.259433	2.440061	4.402727	2.6799734	2.4597976	1.8844041	0	594	12.198026	-58.032204	-2243.0	0.0	0.0	0.0	45.243835	141.86734	10.790651	102.30632	-7.3	-4.0	1015.3	238.26999	61.8
433.5	272.5	-58.02287	12.196021	67.94407	58.107056	41.610916	34.033356	20.879065	12.30675	9.27914	8.290875	6.81369	5.138128	2.431188	4.301014	2.6124408	2.3987606	1.8192374	0	593	12.196021	-58.02287	-2269.25	0.0	0.0	0.0	45.23663	141.87523	10.707721	102.30831	-7.3	-4.00625	1015.3	238.28749	61.8
434.5	272.5	-58.01353	12.194016	68.05777	58.043434	41.634083	34.033356	20.879065	12.323127	9.265445	8.304751	6.8263083	5.1814513	2.4134424	4.319177	2.6124408	2.4170716	1.8572513	0	592	12.194016	-58.01353	-2295.5	0.0	0.0	0.0	45.229424	141.8831	10.62479	102.310295	-7.3	-4.0125	1015.3	238.305	61.8
428.5	273.5	-58.071873	12.195583	67.783	57.91619	41.68042	34.204647	21.028334	12.396819	9.327078	8.394945	6.8957067	5.2161098	2.46668	4.366401	2.633767	2.4414866	1.8463901	0	598	12.195583	-58.071873	-2164.3281	0.0	0.0	0.0	45.26545	141.82799	11.11994	102.2984	-7.26875	-3.9640625	1015.29376	238.23123	61.810936
429.5	273.5	-58.062534	12.193584	67.75458	57.91619	41.692005	34.19394	21.056322	12.462324	9.402407	8.422697	6.9777236	5.2680974	2.448934	4.4208903	2.687082	2.4720051	1.8952651	0	597	12.193584	-58.062534	-2187.0117	0.0	0.0	0.0	45.258232	141.83583	11.037617	102.30039	-7.275	-3.976172	1015.29376	238.24873	61.811325
430.5	273.5	-58.053196	12.191584	67.69772	57.863174	41.68042	34.258175	21.084309	12.478701	9.416102	8.450449	6.9461784	5.276762	2.440061	4.4136252	2.697745	2.4720051	1.8898346	0	596	12.191584	-58.053196	-2209.6953	0.0	0.0	0.0	45.25102	141.84369	10.955295	102.302376	-7.2812505	-3.988281	1015.29376	238.26624	61.811718
424.5	274.5	-58.111538	12.193141	67.50823	57.778347	41.634083	34.26888	21.112297	12.478701	9.402407	8.408821	6.9398694	5.2680974	2.46668	4.3809314	2.6515386	2.4414866	1.8735429	0	602	12.193141	-58.111538	-2078.6875	0.0	0.0	0.0	45.28708	141.78864	11.449229	102.2905	-7.2375	-3.93125	1015.2875	238.19249	61.81875
425.5	274.5	-58.1022	12.191142	67.53665	57.767742	41.645668	34.311703	21.130957	12.478701	9.402407	8.415759	6.933561	5.2680974	2.46668	4.409992	2.6799734	2.478109	1.8789735	0	601	12.191142	-58.1022	-2102.2422	0.0	0.0	0.0	45.279858	141.7965	11.366906	102.29248	-7.2437506	-3.9429686	1015.2875	238.20999	61.81953
426.5	274.5	-58.092865	12.189142	67.48928	57.72533	41.645668	34.24747	21.09364	12.454136	9.395558	8.422697	6.9398694	5.2680974	2.46668	4.395462	2.687082	2.478109	1.8844041	0	600	12.189142	-58.092865	-2125.7969	0.0	0.0	0.0	45.272644	141.80434	11.284584	102.294464	-7.25	-3.9546874	1015.2875	238.2275	61.820312
427.5	274.5	-58.083527	12.187142	67.56508	57.852573	41.71517	34.279587	21.140285	12.511454	9.443495	8.485139	6.99665	5.3200855	2.457807	4.4463186	2.7119625	2.49642	1.9061263	0	599	12.187142	-58.083527	-2149.3516	0.0	0.0	0.0	45.265427	141.81218	11.202261	102.296455	-7.2562504	-3.966406	1015.2875	238.245	61.821095
421.5	275.5	-58.141865	12.1887	67.48928	57.767742	41.587746	34.32241	21.177603	12.495077	9.409254	8.450449	6.9651055	5.276762	2.448934	4.3918295	2.6728647	2.4720051	1.8735429	0	605	12.1887	-58.141865	-2010.5039	0.0	0.0	0.0	45.301487	141.75716	11.696195	102.284584	-7.2125	-3.9128907	1015.28125	238.17123	61.824608
